тип источника,мин. время,макс. время,среднее время,мин. потребление памяти,макс. потребление памяти,сред. потребление памяти
from_pandas_known_normal,0.12082280000322498,0.12082280000322498,0.12082280000322498,130.390625,130.390625,130.390625
delayed_known_normal,0.12361879998934455,0.12361879998934455,0.12361879998934455,131.56640625,131.56640625,131.56640625
delayed_unknown_normal,0.1915801000141073,0.1915801000141073,0.1915801000141073,131.9765625,131.9765625,131.9765625
from_pandas_known_large_partitions,0.1326685000094585,0.1326685000094585,0.1326685000094585,134.15625,134.15625,134.15625
from_pandas_known_small_partitions,0.35309140000026673,0.35309140000026673,0.35309140000026673,136.03125,136.03125,136.03125
